EVENT; TIME; ARG1; ARG2
Player_1_Left_Foot_Pos; 47.4826; 1417; 1299
Player_1_Right_Foot_Pos; 47.4826; 1044; 748
Player_1_Head_Pos; 47.493; 645; 188
Player_1_Torso_Pos; 47.493; 693; 695
Player_1_Left_Hand_Pos; 47.493; 362; 695
Player_1_Right_Hand_Pos; 47.493; 1044; 748
Player_1_Left_Foot_Pos; 47.493; 1417; 1295
Player_1_Right_Foot_Pos; 47.493; 1044; 748
Player_1_Head_Pos; 47.5408; 645; 188
Player_1_Torso_Pos; 47.5408; 693; 695
Player_1_Left_Hand_Pos; 47.5408; 362; 695
Player_1_Right_Hand_Pos; 47.5408; 1044; 743
Player_1_Left_Foot_Pos; 47.5408; 1417; 1295
Player_1_Right_Foot_Pos; 47.5408; 1044; 743
Player_1_Head_Pos; 47.5589; 645; 188
Player_1_Torso_Pos; 47.5589; 693; 695
Player_1_Left_Hand_Pos; 47.5589; 362; 695
Player_1_Right_Hand_Pos; 47.5589; 1044; 730
Player_1_Left_Foot_Pos; 47.5589; 1433; 1268
Player_1_Right_Foot_Pos; 47.5589; 1044; 730
Player_1_Head_Pos; 47.6077; 645; 188
Player_1_Torso_Pos; 47.6077; 693; 695
Player_1_Left_Hand_Pos; 47.6077; 362; 695
Player_1_Right_Hand_Pos; 47.6077; 1055; 713
Player_1_Left_Foot_Pos; 47.6077; 1422; 1286
Player_1_Right_Foot_Pos; 47.6077; 1055; 713
Player_1_Head_Pos; 47.6261; 645; 188
Player_1_Torso_Pos; 47.6261; 693; 695
Player_1_Left_Hand_Pos; 47.6261; 362; 695
Player_1_Right_Hand_Pos; 47.6261; 1060; 700
Player_1_Left_Foot_Pos; 47.6261; 1422; 1295
Player_1_Right_Foot_Pos; 47.6261; 1060; 700
Player_1_Head_Pos; 47.6742; 645; 188
Player_1_Torso_Pos; 47.6742; 693; 695
Player_1_Left_Hand_Pos; 47.6742; 362; 695
Player_1_Right_Hand_Pos; 47.6742; 1071; 682
Player_1_Left_Foot_Pos; 47.6742; 1417; 1295
Player_1_Right_Foot_Pos; 47.6742; 1071; 682
Player_1_Head_Pos; 47.6916; 645; 188
Player_1_Torso_Pos; 47.6916; 693; 695
Player_1_Left_Hand_Pos; 47.6916; 362; 695
Player_1_Right_Hand_Pos; 47.6916; 1076; 673
Player_1_Left_Foot_Pos; 47.6916; 1417; 1299
Player_1_Right_Foot_Pos; 47.6916; 1076; 673
Player_1_Head_Pos; 47.7409; 645; 188
Player_1_Torso_Pos; 47.7409; 693; 695
Player_1_Left_Hand_Pos; 47.7409; 362; 695
Player_1_Right_Hand_Pos; 47.7409; 1081; 660
Player_1_Left_Foot_Pos; 47.7409; 1412; 1299
Player_1_Right_Foot_Pos; 47.7409; 1081; 660
Player_1_Head_Pos; 47.7603; 645; 188
Player_1_Torso_Pos; 47.7603; 693; 695
Player_1_Left_Hand_Pos; 47.7603; 362; 695
Player_1_Right_Hand_Pos; 47.7603; 1081; 651
Player_1_Left_Foot_Pos; 47.7603; 1412; 1299
Player_1_Right_Foot_Pos; 47.7603; 1081; 651
Player_1_Head_Pos; 47.8087; 645; 188
Player_1_Torso_Pos; 47.8087; 693; 695
Player_1_Left_Hand_Pos; 47.8087; 362; 695
Player_1_Right_Hand_Pos; 47.8087; 1081; 638
Player_1_Left_Foot_Pos; 47.8087; 1407; 1299
Player_1_Right_Foot_Pos; 47.8087; 1081; 638
Player_1_Head_Pos; 47.8259; 645; 188
Player_1_Torso_Pos; 47.8259; 693; 695
Player_1_Left_Hand_Pos; 47.8259; 362; 695
Player_1_Right_Hand_Pos; 47.8259; 1081; 634
Player_1_Left_Foot_Pos; 47.8259; 1407; 1299
Player_1_Right_Foot_Pos; 47.8259; 1081; 634
Player_1_Head_Pos; 47.8752; 645; 188
Player_1_Torso_Pos; 47.8752; 693; 695
Player_1_Left_Hand_Pos; 47.8752; 362; 695
Player_1_Right_Hand_Pos; 47.8752; 1081; 630
Player_1_Left_Foot_Pos; 47.8752; 1401; 1295
Player_1_Right_Foot_Pos; 47.8752; 1081; 630
Player_1_Head_Pos; 47.8918; 645; 188
Player_1_Torso_Pos; 47.8918; 693; 695
Player_1_Left_Hand_Pos; 47.8918; 362; 695
Player_1_Right_Hand_Pos; 47.8918; 1081; 621
Player_1_Left_Foot_Pos; 47.8918; 1401; 1295
Player_1_Right_Foot_Pos; 47.8918; 1081; 621
Player_1_Head_Pos; 47.9072; 645; 188
Player_1_Torso_Pos; 47.9072; 693; 695
Player_1_Left_Hand_Pos; 47.9072; 362; 700
Player_1_Right_Hand_Pos; 47.9072; 1081; 616
Player_1_Left_Foot_Pos; 47.9072; 1396; 1295
Player_1_Right_Foot_Pos; 47.9072; 1081; 616
Player_1_Head_Pos; 47.9779; 645; 188
Player_1_Torso_Pos; 47.9779; 693; 695
Player_1_Left_Hand_Pos; 47.9779; 362; 700
Player_1_Right_Hand_Pos; 47.9779; 1081; 616
Player_1_Left_Foot_Pos; 47.9779; 1396; 1295
Player_1_Right_Foot_Pos; 47.9779; 1081; 616
Player_1_Head_Pos; 47.9927; 645; 188
Player_1_Torso_Pos; 47.9927; 693; 695
Player_1_Left_Hand_Pos; 47.9927; 362; 700
Player_1_Right_Hand_Pos; 47.9927; 1081; 612
Player_1_Left_Foot_Pos; 47.9927; 1391; 1290
Player_1_Right_Foot_Pos; 47.9927; 1081; 612
Player_1_Head_Pos; 48.0251; 645; 188
Player_1_Torso_Pos; 48.0251; 693; 695
Player_1_Left_Hand_Pos; 48.0251; 362; 700
Player_1_Right_Hand_Pos; 48.0251; 1086; 603
Player_1_Left_Foot_Pos; 48.0251; 1391; 1290
Player_1_Right_Foot_Pos; 48.0251; 1086; 603
Player_1_Head_Pos; 48.0595; 645; 188
Player_1_Torso_Pos; 48.0595; 693; 695
Player_1_Left_Hand_Pos; 48.0595; 362; 700
Player_1_Right_Hand_Pos; 48.0595; 1086; 599
Player_1_Left_Foot_Pos; 48.0595; 1391; 1290
Player_1_Right_Foot_Pos; 48.0595; 1086; 599
Player_1_Head_Pos; 48.109; 645; 192
Player_1_Torso_Pos; 48.109; 693; 695
Player_1_Left_Hand_Pos; 48.109; 362; 700
Player_1_Right_Hand_Pos; 48.109; 1086; 599
Player_1_Left_Foot_Pos; 48.109; 1386; 1290
Player_1_Right_Foot_Pos; 48.109; 1086; 599
Player_1_Head_Pos; 48.1313; 645; 192
Player_1_Torso_Pos; 48.1313; 693; 695
Player_1_Left_Hand_Pos; 48.1313; 362; 700
Player_1_Right_Hand_Pos; 48.1313; 1086; 595
Player_1_Left_Foot_Pos; 48.1313; 1386; 1290
Player_1_Right_Foot_Pos; 48.1313; 1086; 595
Player_1_Head_Pos; 48.1666; 645; 192
Player_1_Torso_Pos; 48.1666; 693; 695
Player_1_Left_Hand_Pos; 48.1666; 362; 700
Player_1_Right_Hand_Pos; 48.1666; 1086; 595
Player_1_Left_Foot_Pos; 48.1666; 1386; 1290
Player_1_Right_Foot_Pos; 48.1666; 1086; 595
Player_1_Head_Pos; 48.2101; 645; 192
Player_1_Torso_Pos; 48.2101; 693; 695
Player_1_Left_Hand_Pos; 48.2101; 362; 700
Player_1_Right_Hand_Pos; 48.2101; 1081; 599
Player_1_Left_Foot_Pos; 48.2101; 1386; 1290
Player_1_Right_Foot_Pos; 48.2101; 1081; 599
Player_1_Head_Pos; 48.2278; 645; 192
Player_1_Torso_Pos; 48.2278; 693; 695
Player_1_Left_Hand_Pos; 48.2278; 362; 700
Player_1_Right_Hand_Pos; 48.2278; 1081; 599
Player_1_Left_Foot_Pos; 48.2278; 1380; 1286
Player_1_Right_Foot_Pos; 48.2278; 1081; 599
Player_1_Head_Pos; 48.2746; 645; 192
Player_1_Torso_Pos; 48.2746; 693; 695
Player_1_Left_Hand_Pos; 48.2746; 362; 700
Player_1_Right_Hand_Pos; 48.2746; 1081; 603
Player_1_Left_Foot_Pos; 48.2746; 1380; 1286
Player_1_Right_Foot_Pos; 48.2746; 1081; 603
Player_1_Head_Pos; 48.2918; 645; 192
Player_1_Torso_Pos; 48.2918; 693; 695
Player_1_Left_Hand_Pos; 48.2918; 362; 700
Player_1_Right_Hand_Pos; 48.2918; 1081; 603
Player_1_Left_Foot_Pos; 48.2918; 1380; 1286
Player_1_Right_Foot_Pos; 48.2918; 1081; 603
Player_1_Head_Pos; 48.3421; 645; 192
Player_1_Torso_Pos; 48.3421; 693; 695
Player_1_Left_Hand_Pos; 48.3421; 362; 700
Player_1_Right_Hand_Pos; 48.3421; 1081; 603
Player_1_Left_Foot_Pos; 48.3421; 1380; 1286
Player_1_Right_Foot_Pos; 48.3421; 1081; 603
Player_1_Head_Pos; 48.359; 645; 188
Player_1_Torso_Pos; 48.359; 693; 695
Player_1_Left_Hand_Pos; 48.359; 362; 700
Player_1_Right_Hand_Pos; 48.359; 1076; 603
Player_1_Left_Foot_Pos; 48.359; 1380; 1286
Player_1_Right_Foot_Pos; 48.359; 1076; 603
Player_1_Head_Pos; 48.4087; 645; 188
Player_1_Torso_Pos; 48.4087; 693; 695
Player_1_Left_Hand_Pos; 48.4087; 362; 700
Player_1_Right_Hand_Pos; 48.4087; 1076; 603
Player_1_Left_Foot_Pos; 48.4087; 1375; 1286
Player_1_Right_Foot_Pos; 48.4087; 1076; 603
Player_1_Head_Pos; 48.4257; 645; 188
Player_1_Torso_Pos; 48.4257; 693; 695
Player_1_Left_Hand_Pos; 48.4257; 362; 700
Player_1_Right_Hand_Pos; 48.4257; 1076; 603
Player_1_Left_Foot_Pos; 48.4257; 1375; 1286
Player_1_Right_Foot_Pos; 48.4257; 1076; 603
Player_1_Head_Pos; 48.4757; 640; 188
Player_1_Torso_Pos; 48.4757; 687; 695
Player_1_Left_Hand_Pos; 48.4757; 362; 700
Player_1_Right_Hand_Pos; 48.4757; 1076; 603
Player_1_Left_Foot_Pos; 48.4757; 1375; 1286
Player_1_Right_Foot_Pos; 48.4757; 1076; 603
Player_1_Head_Pos; 48.492; 640; 188
Player_1_Torso_Pos; 48.492; 687; 695
Player_1_Left_Hand_Pos; 48.492; 362; 700
Player_1_Right_Hand_Pos; 48.492; 1076; 603
Player_1_Left_Foot_Pos; 48.492; 1375; 1281
Player_1_Right_Foot_Pos; 48.492; 1076; 603
Player_1_Head_Pos; 48.5427; 640; 188
Player_1_Torso_Pos; 48.5427; 687; 695
Player_1_Left_Hand_Pos; 48.5427; 362; 700
Player_1_Right_Hand_Pos; 48.5427; 1071; 603
Player_1_Left_Foot_Pos; 48.5427; 1375; 1281
Player_1_Right_Foot_Pos; 48.5427; 1071; 603
Player_1_Head_Pos; 48.559; 640; 188
Player_1_Torso_Pos; 48.559; 687; 695
Player_1_Left_Hand_Pos; 48.559; 362; 700
Player_1_Right_Hand_Pos; 48.559; 1065; 590
Player_1_Left_Foot_Pos; 48.559; 1380; 1281
Player_1_Right_Foot_Pos; 48.559; 1065; 590
Player_1_Head_Pos; 48.6113; 635; 188
Player_1_Torso_Pos; 48.6113; 687; 695
Player_1_Left_Hand_Pos; 48.6113; 362; 695
Player_1_Right_Hand_Pos; 48.6113; 1065; 581
Player_1_Left_Foot_Pos; 48.6113; 1380; 1281
Player_1_Right_Foot_Pos; 48.6113; 1065; 581
Player_1_Head_Pos; 48.6266; 635; 188
Player_1_Torso_Pos; 48.6266; 687; 695
Player_1_Left_Hand_Pos; 48.6266; 362; 695
Player_1_Right_Hand_Pos; 48.6266; 1060; 577
Player_1_Left_Foot_Pos; 48.6266; 1380; 1281
Player_1_Right_Foot_Pos; 48.6266; 1060; 577
Player_1_Head_Pos; 48.6584; 635; 188
Player_1_Torso_Pos; 48.6584; 687; 695
Player_1_Left_Hand_Pos; 48.6584; 362; 695
Player_1_Right_Hand_Pos; 48.6584; 1050; 568
Player_1_Left_Foot_Pos; 48.6584; 1386; 1286
Player_1_Right_Foot_Pos; 48.6584; 1050; 568
Player_1_Head_Pos; 48.7121; 630; 188
Player_1_Torso_Pos; 48.7121; 687; 695
Player_1_Left_Hand_Pos; 48.7121; 362; 695
Player_1_Right_Hand_Pos; 48.7121; 1044; 560
Player_1_Left_Foot_Pos; 48.7121; 1386; 1281
Player_1_Right_Foot_Pos; 48.7121; 1044; 560
Player_1_Head_Pos; 48.7277; 630; 188
Player_1_Torso_Pos; 48.7277; 687; 695
Player_1_Left_Hand_Pos; 48.7277; 362; 691
Player_1_Right_Hand_Pos; 48.7277; 1029; 564
Player_1_Left_Foot_Pos; 48.7277; 1386; 1286
Player_1_Right_Foot_Pos; 48.7277; 1029; 564
Player_1_Head_Pos; 48.776; 630; 192
Player_1_Torso_Pos; 48.776; 687; 695
Player_1_Left_Hand_Pos; 48.776; 362; 691
Player_1_Right_Hand_Pos; 48.776; 1029; 564
Player_1_Left_Foot_Pos; 48.776; 1386; 1286
Player_1_Right_Foot_Pos; 48.776; 1029; 564
Player_1_Head_Pos; 48.7927; 630; 188
Player_1_Torso_Pos; 48.7927; 687; 695
Player_1_Left_Hand_Pos; 48.7927; 362; 691
Player_1_Right_Hand_Pos; 48.7927; 1023; 560
Player_1_Left_Foot_Pos; 48.7927; 1386; 1281
Player_1_Right_Foot_Pos; 48.7927; 1023; 560
Player_1_Head_Pos; 48.8429; 630; 188
Player_1_Torso_Pos; 48.8429; 687; 695
Player_1_Left_Hand_Pos; 48.8429; 362; 691
Player_1_Right_Hand_Pos; 48.8429; 1018; 555
Player_1_Left_Foot_Pos; 48.8429; 1386; 1281
Player_1_Right_Foot_Pos; 48.8429; 1018; 555
Player_1_Head_Pos; 48.8593; 630; 192
Player_1_Torso_Pos; 48.8593; 687; 700
Player_1_Left_Hand_Pos; 48.8593; 362; 691
Player_1_Right_Hand_Pos; 48.8593; 1018; 551
Player_1_Left_Foot_Pos; 48.8593; 1386; 1281
Player_1_Right_Foot_Pos; 48.8593; 1018; 551
Player_1_Head_Pos; 48.8915; 624; 192
Player_1_Torso_Pos; 48.8915; 687; 700
Player_1_Left_Hand_Pos; 48.8915; 362; 691
Player_1_Right_Hand_Pos; 48.8915; 1023; 476
Player_1_Left_Foot_Pos; 48.8915; 1391; 1286
Player_1_Right_Foot_Pos; 48.8915; 1023; 476
Player_1_Head_Pos; 48.9423; 624; 192
Player_1_Torso_Pos; 48.9423; 687; 700
Player_1_Left_Hand_Pos; 48.9423; 362; 686
Player_1_Right_Hand_Pos; 48.9423; 992; 498
Player_1_Left_Foot_Pos; 48.9423; 1386; 1281
Player_1_Right_Foot_Pos; 48.9423; 992; 498
Player_1_Head_Pos; 48.9587; 624; 192
Player_1_Torso_Pos; 48.9587; 687; 700
Player_1_Left_Hand_Pos; 48.9587; 362; 686
Player_1_Right_Hand_Pos; 48.9587; 992; 498
Player_1_Left_Foot_Pos; 48.9587; 1386; 1281
Player_1_Right_Foot_Pos; 48.9587; 992; 498
Player_1_Head_Pos; 49.0091; 619; 192
Player_1_Torso_Pos; 49.0091; 687; 700
Player_1_Left_Hand_Pos; 49.0091; 362; 686
Player_1_Right_Hand_Pos; 49.0091; 987; 498
Player_1_Left_Foot_Pos; 49.0091; 1386; 1281
Player_1_Right_Foot_Pos; 49.0091; 987; 498
Player_1_Head_Pos; 49.0254; 619; 192
Player_1_Torso_Pos; 49.0254; 687; 700
Player_1_Left_Hand_Pos; 49.0254; 362; 686
Player_1_Right_Hand_Pos; 49.0254; 981; 494
Player_1_Left_Foot_Pos; 49.0254; 1380; 1281
Player_1_Right_Foot_Pos; 49.0254; 981; 494
Player_1_Head_Pos; 49.0784; 619; 192
Player_1_Torso_Pos; 49.0784; 682; 700
Player_1_Left_Hand_Pos; 49.0784; 362; 686
Player_1_Right_Hand_Pos; 49.0784; 976; 494
Player_1_Left_Foot_Pos; 49.0784; 1380; 1277
Player_1_Right_Foot_Pos; 49.0784; 976; 494
Player_1_Head_Pos; 49.0943; 619; 192
Player_1_Torso_Pos; 49.0943; 682; 700
Player_1_Left_Hand_Pos; 49.0943; 362; 686
Player_1_Right_Hand_Pos; 49.0943; 976; 490
Player_1_Left_Foot_Pos; 49.0943; 1380; 1277
Player_1_Right_Foot_Pos; 49.0943; 976; 490
Player_1_Head_Pos; 49.1466; 619; 192
Player_1_Torso_Pos; 49.1466; 682; 700
Player_1_Left_Hand_Pos; 49.1466; 362; 686
Player_1_Right_Hand_Pos; 49.1466; 971; 490
Player_1_Left_Foot_Pos; 49.1466; 1380; 1277
Player_1_Right_Foot_Pos; 49.1466; 971; 490
Player_1_Head_Pos; 49.1594; 619; 192
Player_1_Torso_Pos; 49.1594; 682; 700
Player_1_Left_Hand_Pos; 49.1594; 362; 686
Player_1_Right_Hand_Pos; 49.1594; 966; 490
Player_1_Left_Foot_Pos; 49.1594; 1375; 1277
Player_1_Right_Foot_Pos; 49.1594; 966; 490
Player_1_Head_Pos; 49.2092; 614; 192
Player_1_Torso_Pos; 49.2092; 682; 700
Player_1_Left_Hand_Pos; 49.2092; 362; 686
Player_1_Right_Hand_Pos; 49.2092; 966; 490
Player_1_Left_Foot_Pos; 49.2092; 1375; 1277
Player_1_Right_Foot_Pos; 49.2092; 966; 490
Player_1_Head_Pos; 49.2276; 614; 192
Player_1_Torso_Pos; 49.2276; 682; 700
Player_1_Left_Hand_Pos; 49.2276; 362; 686
Player_1_Right_Hand_Pos; 49.2276; 966; 490
Player_1_Left_Foot_Pos; 49.2276; 1375; 1277
Player_1_Right_Foot_Pos; 49.2276; 966; 490
Player_1_Head_Pos; 49.278; 614; 196
Player_1_Torso_Pos; 49.278; 682; 700
Player_1_Left_Hand_Pos; 49.278; 362; 686
Player_1_Right_Hand_Pos; 49.278; 966; 490
Player_1_Left_Foot_Pos; 49.278; 1375; 1277
Player_1_Right_Foot_Pos; 49.278; 966; 490
Player_1_Head_Pos; 49.2931; 614; 196
Player_1_Torso_Pos; 49.2931; 682; 704
Player_1_Left_Hand_Pos; 49.2931; 362; 686
Player_1_Right_Hand_Pos; 49.2931; 960; 485
Player_1_Left_Foot_Pos; 49.2931; 1380; 1277
Player_1_Right_Foot_Pos; 49.2931; 960; 485
Player_1_Head_Pos; 49.3443; 614; 196
Player_1_Torso_Pos; 49.3443; 682; 704
Player_1_Left_Hand_Pos; 49.3443; 362; 686
Player_1_Right_Hand_Pos; 49.3443; 960; 485
Player_1_Left_Foot_Pos; 49.3443; 1380; 1277
Player_1_Right_Foot_Pos; 49.3443; 960; 485
Player_1_Head_Pos; 49.3609; 614; 196
Player_1_Torso_Pos; 49.3609; 682; 704
Player_1_Left_Hand_Pos; 49.3609; 362; 686
Player_1_Right_Hand_Pos; 49.3609; 960; 485
Player_1_Left_Foot_Pos; 49.3609; 1380; 1277
Player_1_Right_Foot_Pos; 49.3609; 960; 485
Player_1_Head_Pos; 49.3918; 614; 196
Player_1_Torso_Pos; 49.3918; 682; 704
Player_1_Left_Hand_Pos; 49.3918; 362; 686
Player_1_Right_Hand_Pos; 49.3918; 960; 485
Player_1_Left_Foot_Pos; 49.3918; 1380; 1277
Player_1_Right_Foot_Pos; 49.3918; 960; 485
Player_1_Head_Pos; 49.4429; 614; 196
Player_1_Torso_Pos; 49.4429; 682; 704
Player_1_Left_Hand_Pos; 49.4429; 362; 686
Player_1_Right_Hand_Pos; 49.4429; 955; 485
Player_1_Left_Foot_Pos; 49.4429; 1380; 1277
Player_1_Right_Foot_Pos; 49.4429; 955; 485
Player_1_Head_Pos; 49.4609; 614; 196
Player_1_Torso_Pos; 49.4609; 677; 704
Player_1_Left_Hand_Pos; 49.4609; 362; 686
Player_1_Right_Hand_Pos; 49.4609; 955; 485
Player_1_Left_Foot_Pos; 49.4609; 1386; 1277
Player_1_Right_Foot_Pos; 49.4609; 955; 485
Player_1_Head_Pos; 49.5095; 614; 196
Player_1_Torso_Pos; 49.5095; 677; 704
Player_1_Left_Hand_Pos; 49.5095; 362; 686
Player_1_Right_Hand_Pos; 49.5095; 955; 485
Player_1_Left_Foot_Pos; 49.5095; 1386; 1281
Player_1_Right_Foot_Pos; 49.5095; 955; 485
Player_1_Head_Pos; 49.5277; 614; 196
Player_1_Torso_Pos; 49.5277; 677; 704
Player_1_Left_Hand_Pos; 49.5277; 362; 686
Player_1_Right_Hand_Pos; 49.5277; 955; 485
Player_1_Left_Foot_Pos; 49.5277; 1380; 1277
Player_1_Right_Foot_Pos; 49.5277; 955; 485
Player_1_Head_Pos; 49.5755; 614; 196
Player_1_Torso_Pos; 49.5755; 677; 704
Player_1_Left_Hand_Pos; 49.5755; 362; 686
Player_1_Right_Hand_Pos; 49.5755; 955; 485
Player_1_Left_Foot_Pos; 49.5755; 1380; 1277
Player_1_Right_Foot_Pos; 49.5755; 955; 485
Player_1_Head_Pos; 49.5951; 614; 196
Player_1_Torso_Pos; 49.5951; 677; 704
Player_1_Left_Hand_Pos; 49.5951; 362; 686
Player_1_Right_Hand_Pos; 49.5951; 955; 485
Player_1_Left_Foot_Pos; 49.5951; 1380; 1281
Player_1_Right_Foot_Pos; 49.5951; 955; 485
Player_1_Head_Pos; 49.6463; 614; 196
Player_1_Torso_Pos; 49.6463; 677; 704
Player_1_Left_Hand_Pos; 49.6463; 362; 686
Player_1_Right_Hand_Pos; 49.6463; 950; 485
Player_1_Left_Foot_Pos; 49.6463; 1380; 1281
Player_1_Right_Foot_Pos; 49.6463; 950; 485
Player_1_Head_Pos; 49.662; 614; 196
Player_1_Torso_Pos; 49.662; 677; 704
Player_1_Left_Hand_Pos; 49.662; 362; 686
Player_1_Right_Hand_Pos; 49.662; 950; 485
Player_1_Left_Foot_Pos; 49.662; 1380; 1281
Player_1_Right_Foot_Pos; 49.662; 950; 485
Player_1_Head_Pos; 49.7275; 614; 196
Player_1_Torso_Pos; 49.7275; 677; 704
Player_1_Left_Hand_Pos; 49.7275; 362; 686
Player_1_Right_Hand_Pos; 49.7275; 950; 485
Player_1_Left_Foot_Pos; 49.7275; 1380; 1281
Player_1_Right_Foot_Pos; 49.7275; 950; 485
Player_1_Head_Pos; 49.7448; 614; 196
Player_1_Torso_Pos; 49.7448; 677; 704
Player_1_Left_Hand_Pos; 49.7448; 362; 686
Player_1_Right_Hand_Pos; 49.7448; 950; 485
Player_1_Left_Foot_Pos; 49.7448; 1380; 1281
Player_1_Right_Foot_Pos; 49.7448; 950; 485
Player_1_Head_Pos; 49.7608; 614; 196
Player_1_Torso_Pos; 49.7608; 677; 704
Player_1_Left_Hand_Pos; 49.7608; 362; 686
Player_1_Right_Hand_Pos; 49.7608; 950; 485
Player_1_Left_Foot_Pos; 49.7608; 1380; 1281
Player_1_Right_Foot_Pos; 49.7608; 950; 485
Player_1_Head_Pos; 49.8099; 614; 196
Player_1_Torso_Pos; 49.8099; 677; 704
Player_1_Left_Hand_Pos; 49.8099; 362; 686
Player_1_Right_Hand_Pos; 49.8099; 950; 490
Player_1_Left_Foot_Pos; 49.8099; 1380; 1281
Player_1_Right_Foot_Pos; 49.8099; 950; 490
Player_1_Head_Pos; 49.8288; 614; 201
Player_1_Torso_Pos; 49.8288; 677; 704
Player_1_Left_Hand_Pos; 49.8288; 362; 686
Player_1_Right_Hand_Pos; 49.8288; 950; 490
Player_1_Left_Foot_Pos; 49.8288; 1380; 1281
Player_1_Right_Foot_Pos; 49.8288; 950; 490
Player_1_Head_Pos; 49.8757; 614; 201
Player_1_Torso_Pos; 49.8757; 677; 704
Player_1_Left_Hand_Pos; 49.8757; 362; 686
Player_1_Right_Hand_Pos; 49.8757; 950; 490
Player_1_Left_Foot_Pos; 49.8757; 1380; 1281
Player_1_Right_Foot_Pos; 49.8757; 950; 490
Player_1_Head_Pos; 49.8981; 614; 196
Player_1_Torso_Pos; 49.8981; 677; 704
Player_1_Left_Hand_Pos; 49.8981; 362; 686
Player_1_Right_Hand_Pos; 49.8981; 950; 490
Player_1_Left_Foot_Pos; 49.8981; 1380; 1281
Player_1_Right_Foot_Pos; 49.8981; 950; 490
Player_1_Head_Pos; 49.9447; 614; 196
Player_1_Torso_Pos; 49.9447; 677; 704
Player_1_Left_Hand_Pos; 49.9447; 362; 686
Player_1_Right_Hand_Pos; 49.9447; 945; 490
Player_1_Left_Foot_Pos; 49.9447; 1380; 1281
Player_1_Right_Foot_Pos; 49.9447; 945; 490
Player_1_Head_Pos; 49.9601; 614; 196
Player_1_Torso_Pos; 49.9601; 677; 704
Player_1_Left_Hand_Pos; 49.9601; 273; 787
Player_1_Right_Hand_Pos; 49.9601; 945; 490
Player_1_Left_Foot_Pos; 49.9601; 1380; 1281
Player_1_Right_Foot_Pos; 49.9601; 945; 490
Player_1_Head_Pos; 50.0091; 614; 196
Player_1_Torso_Pos; 50.0091; 677; 704
Player_1_Left_Hand_Pos; 50.0091; 267; 787
Player_1_Right_Hand_Pos; 50.0091; 945; 490
Player_1_Left_Foot_Pos; 50.0091; 1380; 1281
Player_1_Right_Foot_Pos; 50.0091; 945; 490
Player_1_Head_Pos; 50.0316; 614; 196
Player_1_Torso_Pos; 50.0316; 677; 704
Player_1_Left_Hand_Pos; 50.0316; 267; 787
Player_1_Right_Hand_Pos; 50.0316; 945; 490
Player_1_Left_Foot_Pos; 50.0316; 1380; 1281
Player_1_Right_Foot_Pos; 50.0316; 945; 490
Player_1_Head_Pos; 50.0591; 614; 196
Player_1_Torso_Pos; 50.0591; 677; 704
Player_1_Left_Hand_Pos; 50.0591; 267; 787
Player_1_Right_Hand_Pos; 50.0591; 945; 490
Player_1_Left_Foot_Pos; 50.0591; 1380; 1281
Player_1_Right_Foot_Pos; 50.0591; 945; 490
Player_1_Head_Pos; 50.1107; 614; 196
Player_1_Torso_Pos; 50.1107; 677; 704
Player_1_Left_Hand_Pos; 50.1107; 357; 686
Player_1_Right_Hand_Pos; 50.1107; 945; 490
Player_1_Left_Foot_Pos; 50.1107; 1375; 1277
Player_1_Right_Foot_Pos; 50.1107; 945; 490
Player_1_Head_Pos; 50.1305; 614; 196
Player_1_Torso_Pos; 50.1305; 677; 704
Player_1_Left_Hand_Pos; 50.1305; 357; 691
Player_1_Right_Hand_Pos; 50.1305; 945; 490
Player_1_Left_Foot_Pos; 50.1305; 1375; 1277
Player_1_Right_Foot_Pos; 50.1305; 945; 490
Player_1_Head_Pos; 50.1746; 614; 196
Player_1_Torso_Pos; 50.1746; 677; 704
Player_1_Left_Hand_Pos; 50.1746; 357; 691
Player_1_Right_Hand_Pos; 50.1746; 945; 490
Player_1_Left_Foot_Pos; 50.1746; 1375; 1277
Player_1_Right_Foot_Pos; 50.1746; 945; 490
Player_1_Head_Pos; 50.1952; 614; 196
Player_1_Torso_Pos; 50.1952; 677; 704
Player_1_Left_Hand_Pos; 50.1952; 357; 691
Player_1_Right_Hand_Pos; 50.1952; 945; 490
Player_1_Left_Foot_Pos; 50.1952; 1375; 1277
Player_1_Right_Foot_Pos; 50.1952; 945; 490
Player_1_Head_Pos; 50.2473; 614; 196
Player_1_Torso_Pos; 50.2473; 677; 704
Player_1_Left_Hand_Pos; 50.2473; 357; 691
Player_1_Right_Hand_Pos; 50.2473; 945; 490
Player_1_Left_Foot_Pos; 50.2473; 1370; 1277
Player_1_Right_Foot_Pos; 50.2473; 945; 490
Player_1_Head_Pos; 50.2629; 614; 196
Player_1_Torso_Pos; 50.2629; 677; 704
Player_1_Left_Hand_Pos; 50.2629; 357; 691
Player_1_Right_Hand_Pos; 50.2629; 945; 490
Player_1_Left_Foot_Pos; 50.2629; 1370; 1277
Player_1_Right_Foot_Pos; 50.2629; 945; 490
Player_1_Head_Pos; 50.3105; 614; 196
Player_1_Torso_Pos; 50.3105; 677; 704
Player_1_Left_Hand_Pos; 50.3105; 357; 691
Player_1_Right_Hand_Pos; 50.3105; 945; 490
Player_1_Left_Foot_Pos; 50.3105; 1370; 1277
Player_1_Right_Foot_Pos; 50.3105; 945; 490
Player_1_Head_Pos; 50.3286; 614; 196
